time,Gyr_X,Gyr_Y,Gyr_Z
0.0,-0.096195,-0.037286,0.007959
0.0100000000000051,-0.073001,-0.019111,0.014878
0.019999999999996,-0.060117,-0.00458,-0.005789
0.0300000000000011,-0.020044,-0.016956,-0.001763
0.0400000000000062,-0.023399,0.001009,0.00022
0.0499999999999971,-0.006882,0.013737,-0.019513
0.0600000000000022,0.00954,0.01022,-0.015675
0.0699999999999931,0.037058,0.019435,-0.022492
0.0799999999999983,0.046151,0.014101,-0.016938
0.0900000000000034,0.055316,0.020496,-0.027692
0.0999999999999943,0.066235,0.010635,-0.014873
0.1099999999999994,0.06084,0.01419,-0.011253
0.1200000000000045,0.049816,0.012293,-0.013256
0.1299999999999954,0.040921,0.026624,-0.007712
0.1400000000000005,0.030649,0.013947,-0.007996
0.1500000000000056,0.015073,0.009326,-0.002782
0.1599999999999966,0.011352,0.000286,0.008022
0.1700000000000017,-0.021903,-0.02062,0.00551
0.1799999999999926,-0.009789,-0.006094,0.00494
0.1899999999999977,0.013074,-0.000491,-0.006542
0.2000000000000028,0.013723,-0.013086,-0.015805
0.2099999999999937,0.003592,-0.014946,-0.021436
0.2199999999999988,0.032237,0.003272,-0.01718
0.2300000000000039,0.029678,0.01047,-0.006167
0.2399999999999948,0.029731,0.014093,-0.007962
0.25,0.031661,0.01952,-0.006056
0.2600000000000051,0.027841,0.008681,-0.006257
0.269999999999996,0.017506,-0.005811,-0.013887
0.2800000000000011,-0.000679,-0.002352,-0.006778
0.2900000000000062,-0.008258,-0.022256,0.000197
0.2999999999999971,-0.025514,-0.016968,0.005517
0.3100000000000023,9.6e-05,-0.014966,0.002229
0.3199999999999932,-0.016688,-0.029471,-0.012788
0.3299999999999983,-0.045908,-0.029678,-0.007703
0.3400000000000034,-0.027646,-0.029576,-0.012948
0.3499999999999943,-0.016424,-0.016907,-0.007167
0.3599999999999994,-0.007559,-0.031264,-0.014523
0.3700000000000045,0.007214,-0.025776,-0.005118
0.3799999999999954,0.021897,-0.018449,-0.01213
0.3900000000000005,0.04568,-0.019169,-0.008154
0.4000000000000057,0.036455,-0.023704,-0.010146
0.4099999999999966,0.051311,-0.010974,-0.006134
0.4200000000000017,0.046494,-0.023617,-0.013655
0.4299999999999926,0.043891,-0.009202,-0.024478
0.4399999999999977,0.051156,-0.009164,-0.030773
0.4500000000000028,0.027334,-0.016551,-0.021124
0.4599999999999937,0.026265,-0.027375,-0.01944
0.4699999999999988,0.008939,-0.025674,-0.016908
0.480000000000004,-0.015574,-0.016826,-0.012565
0.4899999999999949,-0.03012,-0.016958,-0.001814
0.5,-0.047685,-0.026993,-0.007651
0.5100000000000051,-0.055,-0.02434,-0.013199
0.519999999999996,-0.058854,-0.037873,-0.010663
0.5300000000000011,-0.062377,-0.029766,-0.009687
0.5400000000000063,-0.054822,-0.017084,-0.003956
0.5499999999999972,-0.034794,-0.027762,0.005312
