time,Gyr_X,Gyr_Y,Gyr_Z
0.0,-0.013724,0.164481,0.033127
0.0099999999999909,-0.015645,0.169694,0.042858
0.019999999999996,-0.013937,0.189614,0.040178
0.0300000000000011,-0.023733,0.182684,0.045569
0.039999999999992,0.007147,0.182834,0.052412
0.0499999999999971,9e-06,0.183689,0.054217
0.0600000000000022,0.01277,0.173309,0.032986
0.0699999999999931,-0.00333,0.169826,0.043687
0.0799999999999983,0.005549,0.168134,0.041867
0.0900000000000034,0.010808,0.169031,0.046247
0.0999999999999943,-0.008358,0.164583,0.028772
0.1099999999999994,-0.024378,0.146391,0.042188
0.1199999999999903,-0.021672,0.148126,0.039535
0.1299999999999954,-0.022381,0.134261,0.033411
0.1400000000000005,-0.020729,0.136889,0.040462
0.1499999999999914,-0.013567,0.123944,0.038683
0.1599999999999966,-0.015218,0.113557,0.033434
0.1700000000000017,0.000819,0.100653,0.029837
0.1799999999999926,-0.000915,0.090274,0.029874
0.1899999999999977,-0.010566,0.071207,0.02999
0.2000000000000028,-0.006125,0.074676,0.028187
0.2099999999999937,-0.010311,0.048672,0.022112
0.2199999999999988,-0.003191,0.031399,0.02652
0.2300000000000039,0.008441,0.027954,0.021152
0.2399999999999948,-0.005447,0.003641,0.010721
0.25,-0.008966,-0.006749,0.01253
0.2599999999999909,-0.013298,-0.001591,0.003721
0.269999999999996,-0.005582,0.00021,0.018632
0.2800000000000011,0.001734,-0.008448,0.005371
0.289999999999992,0.003819,-0.011956,-0.014031
0.2999999999999971,0.028556,-0.015327,-0.007151
0.3100000000000023,0.023222,-0.011034,-0.007141
0.3199999999999932,0.028371,-0.004934,0.001627
0.3299999999999983,0.023242,-0.015359,-0.007125
0.3400000000000034,0.038219,0.012371,-0.010828
0.3499999999999943,0.030342,-0.015341,-0.008941
0.3599999999999994,0.051593,0.017591,-0.019757
0.3699999999999903,0.050434,0.012457,-0.000329
0.3799999999999954,0.036441,0.012373,-0.012585
0.3900000000000005,0.037464,0.019274,-0.024956
0.3999999999999915,0.034708,0.027912,-0.021442
0.4099999999999966,0.01967,0.034758,-0.024888
0.4200000000000017,0.039914,0.036586,-0.017983
0.4299999999999926,0.044544,0.046936,-0.034808
0.4399999999999977,0.032096,0.057265,-0.034752
0.4500000000000028,0.047124,0.041768,-0.027754
0.4599999999999937,0.039405,0.043424,-0.044448
0.4699999999999988,0.049952,0.044346,-0.039222
0.480000000000004,0.037521,0.048639,-0.039126
0.4899999999999949,0.023276,0.046879,-0.034606
0.5,0.032024,0.046941,-0.028494
0.5099999999999909,0.046054,0.060865,-0.025099
0.519999999999996,0.0375,0.048682,-0.040877
0.5300000000000011,0.047993,0.047019,-0.030357
0.539999999999992,0.056896,0.045312,-0.032169
0.5499999999999972,0.022217,0.034832,-0.019543
0.5600000000000023,0.046688,0.045355,-0.002104
0.5699999999999932,0.035353,0.041813,-0.012602
0.5799999999999983,0.045916,0.038408,-0.007373
0.5900000000000034,0.014287,0.045164,-0.026562
0.5999999999999943,0.016115,0.029602,-0.024771
0.6099999999999994,0.028545,0.029646,-0.026621
0.6199999999999903,0.030069,0.027976,-0.008981
0.6299999999999955,0.034021,0.0331,-0.037246
0.6400000000000006,0.023205,0.031357,-0.024827
0.6499999999999915,0.018931,0.026117,-0.033613
0.6599999999999966,0.023593,0.019163,-0.045989
0.6700000000000017,0.012785,0.022601,-0.034464
0.6799999999999926,-0.002865,0.017302,-0.051095
0.6899999999999977,0.009529,-0.01031,-0.041403
0.7000000000000028,0.012342,-0.011187,-0.052002
0.7099999999999937,0.000637,-0.006002,-0.042223
0.7199999999999989,0.002534,0.001764,-0.052832
0.730000000000004,0.01054,-0.01723,-0.047539
0.7399999999999949,0.002664,-0.020729,-0.052758
0.75,0.023798,-0.015444,-0.045868
0.7599999999999909,0.004973,-0.010284,-0.033403
0.769999999999996,-0.002912,-0.022438,-0.035976
0.7800000000000011,-0.004597,-0.027649,-0.041254
0.789999999999992,0.000839,-0.02247,-0.051017
0.7999999999999972,-0.018725,-0.01389,-0.049146
0.8100000000000023,-0.014996,-0.017379,-0.059761
